Date,"Pressure, mbar","Temperature, *C","RH, %","Dew Point, *C","Wind Direction, *","Wind Speed, m/s","Gust Speed, m/s","Rain, mm","Battery, V","PAR, uE","PAR, uE","PAR, uE"
31-01-18 02:35:00 AM,987.8,14.19,64.3,7.56,161,0.5,1.5,0,4.259,-888.88,,
31-01-18 02:40:00 AM,987.8,14.1,65.3,7.7,156,0.5,2,0,4.259,-888.88,,
31-01-18 02:45:00 AM,987.8,14.19,65.9,7.93,170,0.5,2,0,4.26,-888.88,,
31-01-18 02:50:00 AM,987.7,14.17,66.3,7.99,174,0.5,2,0,4.26,-888.88,,
31-01-18 02:55:00 AM,987.7,14.03,66.8,7.96,177,0.5,2.5,0,4.26,-888.88,,
31-01-18 03:00:00 AM,987.8,13.86,67.1,7.87,173,0,1.5,0,4.26,-888.88,,
31-01-18 03:05:00 AM,987.8,14,67.5,8.1,170,0.5,1.5,0,4.26,-888.88,,
31-01-18 03:10:00 AM,987.8,14.15,67.3,8.19,173,0.5,1.5,0,4.26,-888.88,,
31-01-18 03:15:00 AM,987.8,14.29,67.2,8.3,174,0.5,2,0,4.26,-888.88,,
31-01-18 03:20:00 AM,987.8,14.29,66.9,8.24,177,0,1.5,0,4.26,-888.88,,
31-01-18 03:25:00 AM,987.7,14.15,66.9,8.1,177,0.5,1.5,0,4.25,-888.88,,
31-01-18 03:30:00 AM,987.8,13.95,67.1,7.96,177,0.5,1.5,0,4.229,-888.88,,
31-01-18 03:35:00 AM,987.7,13.88,67.7,8.02,175,0.5,2,0,4.22,-888.88,,
31-01-18 03:40:00 AM,987.8,13.81,68.5,8.13,167,0.5,2,0,4.229,-888.88,,
31-01-18 03:45:00 AM,987.8,13.79,69.2,8.26,167,0.5,2,0,4.233,-888.88,,
31-01-18 03:50:00 AM,987.7,13.91,70.1,8.56,174,0.5,2,0,4.236,-888.88,,
31-01-18 03:55:00 AM,987.7,13.88,70.4,8.6,177,0.5,2,0,4.239,-888.88,,
31-01-18 04:00:00 AM,987.7,14,70.5,8.74,184,0.5,2,0,4.241,-888.88,,
31-01-18 04:05:00 AM,987.8,14.03,70.2,8.7,192,1,2,0,4.242,-888.88,,
31-01-18 04:10:00 AM,987.6,14.03,69.9,8.63,195,1,2,0,4.244,-888.88,,
31-01-18 04:15:00 AM,987.7,13.74,69.8,8.34,199,0.5,1,0,4.245,-888.88,,
31-01-18 04:20:00 AM,987.7,13.79,69.8,8.38,199,0.5,1.5,0,4.247,-888.88,,
31-01-18 04:25:00 AM,987.6,13.71,69.4,8.23,199,0.5,1.5,0,4.247,-888.88,,
31-01-18 04:30:00 AM,987.7,13.81,69.3,8.3,199,0.5,2,0,4.248,-888.88,,
31-01-18 04:35:00 AM,987.8,13.93,68.9,8.33,198,0,1,0,4.248,-888.88,,
31-01-18 04:40:00 AM,987.8,13.81,68.7,8.17,198,0,1,0,4.248,-888.88,,
31-01-18 04:45:00 AM,987.8,14,68.8,8.38,198,0.5,1.5,0,4.248,-888.88,,
31-01-18 04:50:00 AM,987.8,14.15,68.5,8.45,198,0.5,1,0,4.25,-888.88,,
31-01-18 04:55:00 AM,987.9,14.19,68,8.39,199,0.5,1.5,0,4.25,-888.88,,
31-01-18 05:00:00 AM,987.9,13.81,67.9,8,199,0,1,0,4.25,-888.88,,
31-01-18 05:05:00 AM,988,13.06,69.3,7.59,199,0,1,0,4.25,-888.88,,
31-01-18 05:10:00 AM,988,13.31,70.7,8.11,199,0,1.5,0,4.25,-888.88,,
31-01-18 05:15:00 AM,988.1,13.69,69.9,8.31,199,0,1.5,0,4.25,-888.88,,
31-01-18 05:20:00 AM,988.1,13.64,68.6,7.99,199,0.5,1.5,0,4.25,-888.88,,
31-01-18 05:25:00 AM,988.3,13.26,68.9,7.68,199,0,1,0,4.241,-888.88,,
31-01-18 05:30:00 AM,988.3,13.31,71.4,8.25,212,0.5,1.5,0,4.218,-888.88,,
31-01-18 05:35:00 AM,988.3,13.38,73,8.65,219,0,1,0,4.209,-888.88,,
31-01-18 05:40:00 AM,988.4,13.06,73.2,8.39,219,0,1,0,4.218,-888.88,,
31-01-18 05:45:00 AM,988.5,12.87,73.5,8.26,219,0,0.5,0,4.223,-888.88,,
31-01-18 05:50:00 AM,988.4,12.99,73.7,8.42,219,0,1,0,4.227,-888.88,,
31-01-18 05:55:00 AM,988.6,12.8,73.8,8.25,219,0,1,0,4.229,-888.88,,
31-01-18 06:00:00 AM,988.6,12.97,74,8.46,219,0,0.5,0,4.232,-888.88,,
31-01-18 06:05:00 AM,988.8,12.99,73.1,8.3,219,0,1,0,4.233,-888.88,,
31-01-18 06:10:00 AM,988.8,12.8,72.9,8.07,219,0,1.5,0,4.235,-888.88,,
31-01-18 06:15:00 AM,988.9,13.31,72,8.38,219,0,1,0,4.236,-888.88,,
31-01-18 06:20:00 AM,988.9,13.4,70.1,8.08,219,0,1,0,4.238,-888.88,,
31-01-18 06:25:00 AM,988.9,13.23,69.5,7.79,219,0,0.5,0,4.239,-888.88,,
31-01-18 06:30:00 AM,989,13.09,69.6,7.67,219,0,0,0,4.239,-888.88,,
31-01-18 06:35:00 AM,989.1,12.65,70.3,7.4,219,0,0,0,4.241,-888.88,,
31-01-18 06:40:00 AM,989.2,12.99,71.1,7.89,219,0,0.5,0,4.241,-888.88,,
31-01-18 06:45:00 AM,989.3,13.38,70.2,8.07,219,0,0.5,0,4.244,-888.88,,
31-01-18 06:50:00 AM,989.3,13.4,69.7,7.99,219,0,0.5,0,4.247,-888.88,,
31-01-18 06:55:00 AM,989.4,13.47,69.8,8.08,219,0,0.5,0,4.256,-888.88,,
31-01-18 07:00:00 AM,989.5,12.8,70.8,7.64,219,0,0.5,0,4.268,-888.88,,
31-01-18 07:05:00 AM,989.7,13.18,71.7,8.2,219,0,0.5,0,4.296,-888.88,,
31-01-18 07:10:00 AM,989.7,13.59,71.5,8.55,219,0,0.5,0,4.353,-888.88,,
31-01-18 07:15:00 AM,989.9,13.59,71.1,8.47,219,0,0,0,4.412,-888.88,,
31-01-18 07:20:00 AM,989.9,14,71.2,8.88,219,0,0,0,4.46,-888.88,,
31-01-18 07:25:00 AM,990,14.19,70.5,8.92,219,0,0.5,0,4.453,-888.88,,
31-01-18 07:30:00 AM,990.1,14.46,69.8,9.03,219,0,0,0,4.412,-888.88,,
31-01-18 07:35:00 AM,990.2,14.77,69,9.15,219,0,0,0,4.397,-888.88,,
31-01-18 07:40:00 AM,990.3,14.84,68.2,9.05,219,0,1,0,4.436,-888.88,,
31-01-18 07:45:00 AM,990.4,14.96,68.3,9.18,219,0,1,0,4.466,-888.88,,
31-01-18 07:50:00 AM,990.5,15.29,68.4,9.53,268,0.5,1.5,0,4.465,-888.88,,
31-01-18 07:55:00 AM,990.6,15.58,68.5,9.82,278,0.5,1.5,0,4.451,-888.88,,
31-01-18 08:00:00 AM,990.7,15.94,68.6,10.19,296,1,2,0,4.442,-888.88,,
31-01-18 08:05:00 AM,990.8,16.22,68.4,10.42,292,1,2,0,4.432,-888.88,,
31-01-18 08:10:00 AM,990.9,16.58,67.5,10.56,295,1,2.5,0,4.426,-888.88,,
31-01-18 08:15:00 AM,991.1,16.89,66.5,10.63,291,1,2.5,0,4.418,-888.88,,
31-01-18 08:20:00 AM,991.2,17.27,65.9,10.86,295,1,2.5,0,4.412,-888.88,,
31-01-18 08:25:00 AM,991.2,17.65,64.7,10.94,298,1,3,0,4.406,-888.88,,
31-01-18 08:30:00 AM,991.2,18.08,63.7,11.11,302,0.5,3,0,4.402,-888.88,,
31-01-18 08:35:00 AM,991.3,18.13,62.2,10.8,286,1,3,0,4.412,-888.88,,
31-01-18 08:40:00 AM,991.4,18.34,61.5,10.83,288,1,3,0,4.442,-888.88,,
31-01-18 08:45:00 AM,991.5,18.6,60.9,10.93,285,1,2.5,0,4.468,-888.88,,
31-01-18 08:50:00 AM,991.6,19.13,60.4,11.3,279,0,2,0,4.457,-888.88,,
31-01-18 08:55:00 AM,991.7,19.17,59.4,11.09,320,0.5,3,0,4.447,-888.88,,
31-01-18 09:00:00 AM,991.7,19.32,58.7,11.05,310,0.5,2,0,4.436,-888.88,,
31-01-18 09:05:00 AM,991.8,19.48,58.6,11.18,292,0.5,1.5,0,4.429,-888.88,,
31-01-18 09:10:00 AM,991.7,20.03,58.1,11.56,212,0,1.5,0,4.42,-888.88,,
31-01-18 09:15:00 AM,991.8,19.58,56.6,10.74,292,1,2.5,0,4.412,-888.88,,
31-01-18 09:20:00 AM,991.9,20.17,56.4,11.24,279,0.5,2,0,4.406,-888.88,,
31-01-18 09:25:00 AM,992,20.32,55.5,11.13,278,0.5,2,0,4.4,-888.88,,
31-01-18 09:30:00 AM,991.9,20.34,55.2,11.08,316,1,2.5,0,4.432,-888.88,,
31-01-18 09:35:00 AM,992,20.46,55,11.13,352,1,2.5,0,4.468,-888.88,,
31-01-18 09:40:00 AM,992.1,21.37,55,11.97,320,0,1.5,0,4.465,-888.88,,
31-01-18 09:45:00 AM,992.1,20.79,54.2,11.22,352,1,2.5,0,4.448,-888.88,,
31-01-18 09:50:00 AM,992.1,21.08,54.3,11.51,345,0.5,2.5,0,4.436,-888.88,,
31-01-18 09:55:00 AM,992.1,20.7,54.2,11.13,338,1,2,0,4.426,-888.88,,
31-01-18 10:00:00 AM,992.2,21.58,54.5,12.03,341,0,1,0,4.417,-888.88,,
31-01-18 10:05:00 AM,992.1,21.75,53.2,11.82,345,0.5,2,0,4.408,-888.88,,
31-01-18 10:10:00 AM,992,22.03,52.6,11.92,307,0.5,2,0,4.402,-888.88,,
31-01-18 10:15:00 AM,992,21.39,52,11.15,316,0.5,2.5,0,4.415,-888.88,,
31-01-18 10:20:00 AM,992,21.53,52.9,11.54,352,0.5,2.5,0,4.448,-888.88,,
31-01-18 10:25:00 AM,992,21.7,52.4,11.55,32,0,1.5,0,4.472,-888.88,,
31-01-18 10:30:00 AM,992,22.37,51.9,12.02,21,0,2,0,4.459,-888.88,,
31-01-18 10:35:00 AM,992,21.89,51,11.32,45,0,2,0,4.441,-888.88,,
31-01-18 10:40:00 AM,991.9,22.42,51.5,11.95,14,0,1,0,4.426,-888.88,,
31-01-18 10:45:00 AM,991.8,22.58,51.2,12.02,110,0,1.5,0,4.417,-888.88,,
31-01-18 10:50:00 AM,991.7,22.92,50.4,12.09,119,0,1.5,0,4.408,-888.88,,
31-01-18 10:55:00 AM,991.7,22.78,49.7,11.74,105,0,1.5,0,4.4,-888.88,,
31-01-18 11:00:00 AM,991.6,23.64,49.2,12.38,337,0.5,2,0,4.424,-888.88,,
31-01-18 11:05:00 AM,991.5,23.83,47.5,12.02,298,0,1,0,4.454,-888.88,,
31-01-18 11:10:00 AM,991.5,23.14,47.3,11.32,205,1,3,0,4.46,-888.88,,
31-01-18 11:15:00 AM,991.5,23.45,47.9,11.8,216,0.5,2,0,4.441,-888.88,,
31-01-18 11:20:00 AM,991.3,23.52,47.1,11.61,183,0.5,2.5,0,4.426,-888.88,,
31-01-18 11:25:00 AM,991.3,24.15,46.6,12.02,300,0,1.5,0,4.406,-888.88,,
31-01-18 11:30:00 AM,991.3,24.1,46.1,11.81,306,0.5,2,0,4.411,-888.88,,
31-01-18 11:35:00 AM,991.1,23.76,44.9,11.1,278,1,2,0,4.46,-888.88,,
31-01-18 11:40:00 AM,991,23.93,45.2,11.36,192,0.5,2.5,0,4.471,-888.88,,
31-01-18 11:45:00 AM,990.8,24.97,44.5,12.06,282,0,1.5,0,4.438,-888.88,,
31-01-18 11:50:00 AM,990.7,25.45,43.2,12.05,326,0,1,0,4.423,-888.88,,
31-01-18 11:55:00 AM,990.5,25.6,41.5,11.57,350,0,2,0,4.411,-888.88,,
31-01-18 12:00:00 PM,990.4,24.6,40.1,10.16,183,1,3.5,0,4.403,-888.88,,
31-01-18 12:05:00 PM,990.3,24.73,40.4,10.38,183,1.5,3,0,4.432,-888.88,,
31-01-18 12:10:00 PM,990.1,24.8,41.3,10.78,153,1.5,3.5,0,4.453,-888.88,,
31-01-18 12:15:00 PM,989.9,25.4,40.7,11.1,101,0,2,0,4.438,-888.88,,
31-01-18 12:20:00 PM,989.8,25.09,40.7,10.82,107,0.5,2.5,0,4.408,-888.88,,
31-01-18 12:25:00 PM,989.7,24.77,40.9,10.61,102,1,3,0,4.409,-888.88,,
31-01-18 12:30:00 PM,989.5,25.09,41.3,11.04,115,0.5,2.5,0,4.456,-888.88,,
31-01-18 12:35:00 PM,989.5,25.99,40.4,11.51,104,0,1.5,0,4.462,-888.88,,
31-01-18 12:40:00 PM,989.4,25.82,39.2,10.91,115,0.5,2,0,4.405,-888.88,,
31-01-18 12:45:00 PM,989.3,26.11,38.8,11.01,154,0.5,3,0,4.424,-888.88,,
31-01-18 12:50:00 PM,989.1,25.4,37.4,9.83,197,1.5,3.5,0,4.465,-888.88,,
31-01-18 12:55:00 PM,989,26.21,37.6,10.63,198,0.5,3,0,4.457,-888.88,,
31-01-18 01:00:00 PM,988.9,26.94,36.7,10.91,157,0,1.5,0,4.402,-888.88,,
31-01-18 01:05:00 PM,988.8,25.67,37.3,10.03,136,0.5,3,0,4.436,-888.88,,
31-01-18 01:10:00 PM,988.7,26.01,38.5,10.81,133,1,2.5,0,4.471,-888.88,,
31-01-18 01:15:00 PM,988.6,26.35,37.9,10.88,177,1,2.5,0,4.445,-888.88,,
31-01-18 01:20:00 PM,988.4,26.33,35.4,9.83,232,1,3,0,4.395,-888.88,,
31-01-18 01:25:00 PM,988.4,26.11,34.9,9.43,236,1,3.5,0,4.435,-888.88,,
31-01-18 01:30:00 PM,988.3,26.43,35.5,9.96,219,1,3.5,0,4.471,-888.88,,
31-01-18 01:35:00 PM,988.3,26.87,35.5,10.35,190,0.5,2,0,4.43,-888.88,,
31-01-18 01:40:00 PM,988.2,27.53,35,10.72,284,0,1.5,0,4.409,-888.88,,
31-01-18 01:45:00 PM,988.1,26.96,35.1,10.26,181,0.5,2,0,4.463,-888.88,,
31-01-18 01:50:00 PM,988,26.45,34.8,9.68,253,1,2.5,0,4.474,-888.88,,
31-01-18 01:55:00 PM,988,26.94,34.9,10.16,282,0,1.5,0,4.403,-888.88,,
31-01-18 02:00:00 PM,987.8,27.48,34.5,10.46,334,0,2,0,4.435,-888.88,,
31-01-18 02:05:00 PM,987.7,26.65,34.4,9.68,306,1.5,3,0,4.468,-888.88,,
31-01-18 02:10:00 PM,987.6,27.46,34.6,10.48,348,0,1.5,0,4.442,-888.88,,
31-01-18 02:15:00 PM,987.5,27.16,34.1,10,284,0.5,2,0,4.406,-888.88,,
31-01-18 02:20:00 PM,987.4,27.28,34.8,10.41,244,1,2.5,0,4.459,-888.88,,
31-01-18 02:25:00 PM,987.4,26.23,34.2,9.23,244,1.5,2.5,0,4.471,-888.88,,
31-01-18 02:30:00 PM,987.3,26.89,34.7,10.03,254,0.5,2.5,0,4.398,-888.88,,
31-01-18 02:35:00 PM,987.2,27.26,34.4,10.22,206,0.5,2.5,0,4.447,-888.88,,
31-01-18 02:40:00 PM,987.2,27.16,33.9,9.91,282,1,3,0,4.466,-888.88,,
31-01-18 02:45:00 PM,987.2,26.33,34,9.23,274,1,2.5,0,4.423,-888.88,,
31-01-18 02:50:00 PM,987.1,26.67,33.9,9.49,292,0.5,2,0,4.432,-888.88,,
31-01-18 02:55:00 PM,987,27.6,33.5,10.12,354,0,1,0,4.462,-888.88,,
31-01-18 03:00:00 PM,986.9,28.47,33.9,11.06,8,0,1,0,4.438,-888.88,,
31-01-18 03:05:00 PM,986.9,27.36,32.9,9.64,108,0,1,0,4.405,-888.88,,
31-01-18 03:10:00 PM,986.9,27.63,33,9.92,330,0.5,2,0,4.457,-888.88,,
31-01-18 03:15:00 PM,986.9,27.21,32.2,9.19,305,0.5,3.5,0,4.453,-888.88,,
31-01-18 03:20:00 PM,986.9,26.72,32.4,8.86,305,1.5,3,0,4.394,-888.88,,
31-01-18 03:25:00 PM,986.9,26.92,33,9.3,268,1,2.5,0,4.444,-888.88,,
31-01-18 03:30:00 PM,986.8,26.84,33.1,9.28,247,1,3,0,4.463,-888.88,,
31-01-18 03:35:00 PM,986.8,27.19,33.3,9.67,199,0.5,2.5,0,4.418,-888.88,,
31-01-18 03:40:00 PM,986.8,26.45,32.6,8.71,212,1,2.5,0,4.415,-888.88,,
31-01-18 03:45:00 PM,986.9,27.09,32.7,9.31,258,0,1.5,0,4.457,-888.88,,
31-01-18 03:50:00 PM,986.9,27.55,32.9,9.81,265,0,1,0,4.45,-888.88,,
31-01-18 03:55:00 PM,986.9,28.15,32.7,10.24,267,0,0.5,0,4.402,-888.88,,
31-01-18 04:00:00 PM,986.9,28.27,32.8,10.39,244,0,0.5,0,4.448,-888.88,,
31-01-18 04:05:00 PM,986.9,27.38,32.8,9.62,114,0,1.5,0,4.463,-888.88,,
31-01-18 04:10:00 PM,986.9,27.04,31.7,8.81,17,0.5,1.5,0,4.391,-888.88,,
31-01-18 04:15:00 PM,986.9,27.65,32.6,9.76,347,0,1.5,0,4.441,-888.88,,
31-01-18 04:20:00 PM,986.9,28.15,33.6,10.64,334,0,0,0,4.462,-888.88,,
31-01-18 04:25:00 PM,987,27.9,31.6,9.51,305,0,1,0,4.417,-888.88,,
31-01-18 04:30:00 PM,986.9,27.8,30.4,8.85,225,0,0,0,4.426,-888.88,,
31-01-18 04:35:00 PM,986.9,27.31,31.7,9.04,225,0,1,0,4.456,-888.88,,
31-01-18 04:40:00 PM,987,27.09,32.3,9.13,192,0,1,0,4.433,-888.88,,
31-01-18 04:45:00 PM,987,26.45,33.6,9.16,161,0,1,0,4.4,-888.88,,
31-01-18 04:50:00 PM,987,26.72,33.2,9.22,128,0,1,0,4.463,-888.88,,
31-01-18 04:55:00 PM,987,27.58,31.6,9.23,128,0,0,0,4.478,-888.88,,
31-01-18 05:00:00 PM,987.2,27.38,31.3,8.92,128,0,0,0,4.4,-888.88,,
31-01-18 05:05:00 PM,987.2,26.74,32.9,9.1,128,0,0.5,0,4.426,-888.88,,
31-01-18 05:10:00 PM,987.2,26.43,34.3,9.45,128,0,0.5,0,4.457,-888.88,,
31-01-18 05:15:00 PM,987.2,25.82,36.8,9.96,98,0,1,0,4.417,-888.88,,
31-01-18 05:20:00 PM,987.2,25.65,36.1,9.52,15,0.5,1.5,0,4.412,-888.88,,
31-01-18 05:25:00 PM,987.3,25.5,36,9.35,0,0.5,1.5,0,4.435,-888.88,,
31-01-18 05:30:00 PM,987.3,25.31,35.8,9.1,1,0.5,1.5,0,4.406,-888.88,,
31-01-18 05:35:00 PM,987.4,24.82,37.3,9.28,358,0,1,0,4.346,-888.88,,
31-01-18 05:40:00 PM,987.5,24.51,38.3,9.39,358,0,1,0,4.365,-888.88,,
31-01-18 05:45:00 PM,987.4,24.24,38.7,9.31,358,0,0.5,0,4.456,-888.88,,
31-01-18 05:50:00 PM,987.6,23.83,39.6,9.29,358,0,1.5,0,4.477,-888.88,,
31-01-18 05:55:00 PM,987.6,23.83,39.6,9.29,358,0,0.5,0,4.42,-888.88,,
31-01-18 06:00:00 PM,987.7,23.79,39.2,9.09,358,0,0.5,0,4.383,-888.88,,
31-01-18 06:05:00 PM,987.7,23.59,39.6,9.07,358,0,0,0,4.368,-888.88,,
31-01-18 06:10:00 PM,987.7,23.59,40,9.22,358,0,0,0,4.359,-888.88,,
31-01-18 06:15:00 PM,987.8,23.52,39.8,9.08,358,0,0,0,4.355,-888.88,,
31-01-18 06:20:00 PM,987.9,23.33,39.9,8.95,358,0,0,0,4.35,-888.88,,
31-01-18 06:25:00 PM,987.9,23.42,39.3,8.81,358,0,0,0,4.347,-888.88,,
31-01-18 06:30:00 PM,988,23.23,39.8,8.83,358,0,0,0,4.343,-888.88,,
31-01-18 06:35:00 PM,988.1,22.78,41,8.86,358,0,0,0,4.341,-888.88,,
31-01-18 06:40:00 PM,988.2,21.75,41.4,8.08,0,0,1.5,0,4.337,-888.88,,
31-01-18 06:45:00 PM,988.3,21.06,46.6,9.2,124,0.5,1.5,0,4.335,-888.88,,
31-01-18 06:50:00 PM,988.4,20.86,47.5,9.31,129,0,1.5,0,4.332,-888.88,,
31-01-18 06:55:00 PM,988.4,21.6,47.2,9.89,143,0,1,0,4.331,-888.88,,
31-01-18 07:00:00 PM,988.5,22.01,44.7,9.45,143,0,1,0,4.329,-888.88,,
31-01-18 07:05:00 PM,988.6,20.7,45.5,8.52,138,0,1,0,4.326,-888.88,,
31-01-18 07:10:00 PM,988.7,21.15,47,9.41,136,0,1,0,4.325,-888.88,,
31-01-18 07:15:00 PM,988.8,21.13,46.6,9.26,128,0,2,0,4.323,-888.88,,
31-01-18 07:20:00 PM,988.9,21.27,47,9.52,126,0.5,2,0,4.322,-888.88,,
31-01-18 07:25:00 PM,988.9,21.46,45.8,9.31,132,0,2,0,4.311,-888.88,,
31-01-18 07:30:00 PM,989,21.37,44.4,8.76,125,0.5,1.5,0,4.296,-888.88,,
31-01-18 07:35:00 PM,989,21.17,44.7,8.69,126,0.5,1.5,0,4.286,-888.88,,
31-01-18 07:40:00 PM,989.1,21.1,45,8.73,126,0.5,1.5,0,4.29,-888.88,,
31-01-18 07:45:00 PM,989.1,20.91,45.4,8.68,129,0.5,1.5,0,4.292,-888.88,,
31-01-18 07:50:00 PM,989.2,20.65,46.2,8.7,131,0,1.5,0,4.293,-888.88,,
31-01-18 07:55:00 PM,989.4,19.77,47.7,8.37,145,0.5,3,0,4.295,-888.88,,
31-01-18 08:00:00 PM,989.6,19.17,53.5,9.52,289,0.5,2.5,0,4.295,-888.88,,
31-01-18 08:05:00 PM,989.5,19.22,53.1,9.46,285,0,1.5,0,4.295,-888.88,,
31-01-18 08:10:00 PM,989.7,19.27,53.2,9.53,285,0,0,0,4.295,-888.88,,
31-01-18 08:15:00 PM,989.7,19.15,52.9,9.33,285,0,1,0,4.295,-888.88,,
31-01-18 08:20:00 PM,989.8,18.96,54.4,9.57,285,0,1,0,4.295,-888.88,,
31-01-18 08:25:00 PM,989.9,19.22,54.7,9.9,285,0,1,0,4.295,-888.88,,
31-01-18 08:30:00 PM,989.9,18.65,56.8,9.93,284,0,1,0,4.293,-888.88,,
31-01-18 08:35:00 PM,990,18.1,57.7,9.65,284,0,1,0,4.293,-888.88,,
31-01-18 08:40:00 PM,990,17.68,59.2,9.63,307,0.5,1.5,0,4.293,-888.88,,
31-01-18 08:45:00 PM,990,17.94,59.7,10,321,0.5,1.5,0,4.293,-888.88,,
31-01-18 08:50:00 PM,990.1,18.65,58.5,10.37,317,0,1.5,0,4.293,-888.88,,
31-01-18 08:55:00 PM,990.2,18.34,57.9,9.93,314,0,0.5,0,4.292,-888.88,,
31-01-18 09:00:00 PM,990.2,18.72,58.1,10.33,314,0,1.5,0,4.292,-888.88,,
31-01-18 09:05:00 PM,990.3,18.34,58.3,10.03,330,0.5,1.5,0,4.29,-888.88,,
31-01-18 09:10:00 PM,990.3,17.99,59.7,10.05,340,0,1,0,4.29,-888.88,,
31-01-18 09:15:00 PM,990.4,17.58,60.6,9.89,340,0,0.5,0,4.29,-888.88,,
31-01-18 09:20:00 PM,990.6,17.89,62.8,10.72,314,1,2,0,4.29,-888.88,,
31-01-18 09:25:00 PM,990.7,18.37,61.4,10.83,313,0.5,1.5,0,4.278,-888.88,,
31-01-18 09:30:00 PM,990.7,18.75,60.3,10.91,330,0.5,2,0,4.26,-888.88,,
31-01-18 09:35:00 PM,990.7,18.72,59.4,10.67,324,0.5,2,0,4.251,-888.88,,
31-01-18 09:40:00 PM,990.8,18.27,60,10.39,317,0.5,1.5,0,4.259,-888.88,,
31-01-18 09:45:00 PM,990.8,18.32,62.2,10.98,299,1,2,0,4.262,-888.88,,
31-01-18 09:50:00 PM,990.8,18.27,62.6,11.03,306,1,2,0,4.266,-888.88,,
31-01-18 09:55:00 PM,990.8,18.13,62.9,10.97,319,1,2,0,4.268,-888.88,,
31-01-18 10:00:00 PM,990.8,18.39,62.1,11.02,320,1,2,0,4.271,-888.88,,
31-01-18 10:05:00 PM,990.8,18.49,61,10.84,319,1,2.5,0,4.271,-888.88,,
31-01-18 10:10:00 PM,990.8,18.39,60.7,10.68,317,1,2,0,4.272,-888.88,,
31-01-18 10:15:00 PM,990.9,18.1,61.1,10.51,316,1,2,0,4.274,-888.88,,
31-01-18 10:20:00 PM,990.9,18.1,61.5,10.61,317,0.5,1.5,0,4.275,-888.88,,
31-01-18 10:25:00 PM,990.9,17.99,61.6,10.52,316,0.5,2,0,4.275,-888.88,,
31-01-18 10:30:00 PM,990.9,17.94,61.8,10.52,316,1,2,0,4.275,-888.88,,
31-01-18 10:35:00 PM,990.9,17.99,61.7,10.54,316,1,2,0,4.275,-888.88,,
31-01-18 10:40:00 PM,990.9,17.99,61.5,10.49,313,0.5,2,0,4.277,-888.88,,
31-01-18 10:45:00 PM,990.9,17.96,61.3,10.42,316,0.5,2,0,4.277,-888.88,,
31-01-18 10:50:00 PM,990.9,17.84,61.5,10.36,319,0.5,2,0,4.277,-888.88,,
31-01-18 10:55:00 PM,990.9,17.91,61.4,10.4,317,0.5,2,0,4.277,-888.88,,
31-01-18 11:00:00 PM,990.9,17.7,61.1,10.13,320,0.5,1.5,0,4.277,-888.88,,
31-01-18 11:05:00 PM,990.8,17.51,61.7,10.09,320,0.5,1,0,4.277,-888.88,,
31-01-18 11:10:00 PM,990.7,17.22,62.5,10.02,320,0.5,1,0,4.277,-888.88,,
31-01-18 11:15:00 PM,990.8,17.32,63,10.23,319,0.5,2,0,4.277,-888.88,,
31-01-18 11:20:00 PM,990.6,17.39,62.9,10.27,320,0.5,1.5,0,4.277,-888.88,,
31-01-18 11:25:00 PM,990.6,17.84,62.1,10.5,330,0.5,2,0,4.265,-888.88,,
31-01-18 11:30:00 PM,990.5,17.96,60.9,10.32,355,0.5,2,0,4.238,-888.88,,
31-01-18 11:35:00 PM,990.5,18.68,60,10.77,348,1.5,2.5,0,4.227,-888.88,,
31-01-18 11:40:00 PM,990.4,19.94,56.3,11,355,2,3.5,0,4.241,-888.88,,
31-01-18 11:45:00 PM,990.4,19.32,55,10.07,358,1,3.5,0,4.247,-888.88,,
31-01-18 11:50:00 PM,990.4,18.13,57.5,9.62,345,0,1,0,4.253,-888.88,,
31-01-18 11:55:00 PM,990.4,17.75,59.7,9.83,338,0,1,0,4.254,-888.88,,
01-02-18 12:00:00 AM,990.4,18.22,60,10.35,337,0,1,0,4.259,-888.88,,
01-02-18 12:05:00 AM,990.3,18.3,59.4,10.26,343,0.5,1.5,0,4.26,-888.88,,
01-02-18 12:10:00 AM,990.3,18.51,58.9,10.34,348,1,2,0,4.262,-888.88,,
01-02-18 12:15:00 AM,990.3,18.39,58.6,10.15,352,1,2,0,4.262,-888.88,,
01-02-18 12:20:00 AM,990.2,18.1,58.6,9.88,354,0,1.5,0,4.263,-888.88,,
01-02-18 12:25:00 AM,990.3,17.51,59.8,9.63,354,0,0,0,4.265,-888.88,,
01-02-18 12:30:00 AM,990.3,17.49,60.9,9.88,354,0,0,0,4.266,-888.88,,
01-02-18 12:35:00 AM,990.2,17.7,60.8,10.05,354,0,1,0,4.266,-888.88,,
01-02-18 12:40:00 AM,990.2,17.11,61,9.54,354,0,0.5,0,4.266,-888.88,,
01-02-18 12:45:00 AM,990.3,16.46,62.8,9.37,354,0,0,0,4.268,-888.88,,
01-02-18 12:50:00 AM,990.5,15.84,65.2,9.34,354,0,0,0,4.268,-888.88,,
01-02-18 12:55:00 AM,990.5,15.8,67.1,9.72,344,0,0.5,0,4.269,-888.88,,
01-02-18 01:00:00 AM,990.5,16.32,67.2,10.24,340,0,0,0,4.268,-888.88,,
01-02-18 01:05:00 AM,990.5,16.15,66.6,9.95,340,0,1,0,4.268,-888.88,,
